latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
5.0625,10.0625,-49.9375,-44.9375,2020-10-09,des,-7.5,-3.3000000000000003,7fcda52169db649a5b9e7ab2485c2df5
5.0625,10.0625,-49.9375,-44.9375,2020-10-14,des,-7.86,1.8900000000000001,c27da2f95c141b77f8a4b205b18c23bf
5.0625,10.0625,-49.9375,-44.9375,2020-10-17,des,-7.3,1.22,ec2d1a6cafed3b8b7ee5a3a598c149ae
5.0625,10.0625,-49.9375,-44.9375,2020-10-24,des,-10.88,-0.17,94a621cd52171aed0817dae91aaafe47
5.0625,10.0625,-49.9375,-44.9375,2020-11-05,des,-12.530000000000001,-3.7600000000000002,98a888050ba455d85a62b50f9c0c903a
5.0625,10.0625,-49.9375,-44.9375,2020-11-07,des,-8.620000000000001,-4.16,d9f76f951d2c5971a9682fe37a8e850f
5.0625,10.0625,-49.9375,-44.9375,2020-11-12,des,-11.22,-2.8000000000000003,807b3338fd1cc9b5c54ec3460bac67ad
5.0625,10.0625,-49.9375,-44.9375,2020-11-15,des,-7.95,-0.73,9a9c11e00571e756db02be37afb348d9
5.0625,10.0625,-49.9375,-44.9375,2020-11-22,des,-11.6,-5.2700000000000005,62b1dab6c1641e28b358b026cd7beac8
5.0625,10.0625,-49.9375,-44.9375,2020-12-04,des,-6.55,-2.73,c3de3ae79b0fe22d443405dd02e788c5
5.0625,10.0625,-49.9375,-44.9375,2020-12-06,des,-9.72,2.64,67ac13b1cc6fe17ba5f04985c9bdaf8a
5.0625,10.0625,-49.9375,-44.9375,2020-12-11,des,-11.3,-4.76,8145e79990182e6503783d7f437bbfc0
5.0625,10.0625,-49.9375,-44.9375,2020-12-14,des,-9.73,-4.09,6197d7d1df27896f9b08791fe49c6fa4
5.0625,10.0625,-49.9375,-44.9375,2020-12-21,des,-12.34,-4.1,4606444f8cb49b24754ee9372bccf865
10.0625,15.0625,-59.9375,-54.9375,2020-01-09,des,-11.78,-5.92,081f5968b1ee5667037a46f5864bf3ec
10.0625,15.0625,-59.9375,-54.9375,2020-02-07,des,-12.63,-8.56,30eed541bc0ed6df61dba6eb952251bb
10.0625,15.0625,-59.9375,-54.9375,2020-03-07,des,-9.64,-6.4,7c3a158473de2b95c8b05fbc7b098ed0
10.0625,15.0625,-59.9375,-54.9375,2020-04-05,des,-7.930000000000001,-2.54,77f576cd4b757e58a4bccf59ad600201
10.0625,15.0625,-59.9375,-54.9375,2020-05-04,des,-10.6,-7.3100000000000005,459e962ce95b1a30949b5ac688bc1874
10.0625,15.0625,-59.9375,-54.9375,2020-06-02,des,-8.42,-3.5500000000000003,0356c111c451c2832061d3a898e5da45
10.0625,15.0625,-59.9375,-54.9375,2020-07-01,des,-8.81,-2.81,0b6643b085dd7850206c16e7eb6d5837
10.0625,15.0625,-59.9375,-54.9375,2020-07-30,des,-9.01,-4.07,ff6efe56c59fd7b00c5d4f90cc9d450b
10.0625,15.0625,-59.9375,-54.9375,2020-08-28,des,-8.24,-4.5200000000000005,8a8f16984dda92926b640ee72eeaf48a
10.0625,15.0625,-59.9375,-54.9375,2020-09-26,des,-6.68,-2.94,a6fc4e1849c68363170304046c1e9905
10.0625,15.0625,-59.9375,-54.9375,2020-10-25,des,-11.86,-1.31,ae870241d924ab147e9f85e7ee0f4192
10.0625,15.0625,-59.9375,-54.9375,2020-11-23,des,-9.85,-7.38,57ebdacce3aaaa9b61cbf2cea3ebba32
10.0625,15.0625,-59.9375,-54.9375,2020-12-22,des,-9.86,-3.8000000000000003,ca5ea5a64a454a2d4e72d6752ed447f1
10.0625,15.0625,-54.9375,-49.9375,2020-01-07,des,-7.390000000000001,-3.94,595e64996c2c8c7395779e5c49c816ee
10.0625,15.0625,-54.9375,-49.9375,2020-01-10,des,-12.35,-7.42,2b6cfdd9aef125138f0f877aab0098de
10.0625,15.0625,-54.9375,-49.9375,2020-01-17,des,-10.15,-6.95,f3889a1221074137637f7d4b9da2d858
10.0625,15.0625,-54.9375,-49.9375,2020-01-24,des,-8.07,-4.38,a56bf753703106efe3e7e1ba5070550d
10.0625,15.0625,-54.9375,-49.9375,2020-02-05,des,-8.81,-5.76,1906bd7f61de1103887f9cb349c55f53
10.0625,15.0625,-54.9375,-49.9375,2020-02-08,des,-12.85,-8.24,8e9fb8744a43e767bdcb41148a896856
10.0625,15.0625,-54.9375,-49.9375,2020-02-15,des,-12.49,-6.72,5628160403070c0655c79c073b17badc
10.0625,15.0625,-54.9375,-49.9375,2020-03-05,des,-10.32,-4.2700000000000005,f065da391d8f156ae08ad3f8fd6eef11
10.0625,15.0625,-54.9375,-49.9375,2020-03-08,des,-8.8,-6.05,f15fc5335013c936276ecccb8479c1e3
10.0625,15.0625,-54.9375,-49.9375,2020-03-15,des,-7.88,-4.74,1d3b05faec4781578d8757072b533793
10.0625,15.0625,-54.9375,-49.9375,2020-04-03,des,-7.04,-4.86,17d32ad7f02962840da71864cef89be8
