latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
10.0625,15.0625,-49.9375,-44.9375,2020-09-13,des,0.39,11.700000000000001,bc540732e9ee2b4c57078725da37e9ae
10.0625,15.0625,-49.9375,-44.9375,2020-09-15,des,4.47,21.93,e6787d6ae0cc8f5cc80e21adba1d89e8
10.0625,15.0625,-49.9375,-44.9375,2020-09-20,des,0.34,5.75,39125e6c01636ecbb216a7e516fef550
10.0625,15.0625,-49.9375,-44.9375,2020-09-23,des,2.93,11.74,1700b039d0da1d9e16705bf1989d9227
10.0625,15.0625,-49.9375,-44.9375,2020-10-05,des,0.38,8.69,a1ba9eb8202cf1fb6249b7c92bcb0098
10.0625,15.0625,-49.9375,-44.9375,2020-10-12,des,2.54,15.02,ef75f3bf17d26374ca4c86d679f66f50
10.0625,15.0625,-49.9375,-44.9375,2020-10-14,des,2.69,10.34,225146451253cec211810f2adfcb5d2b
10.0625,15.0625,-49.9375,-44.9375,2020-10-19,des,0.77,4.94,04fc9bbb3a25c7f823b17db1ff65e44d
10.0625,15.0625,-49.9375,-44.9375,2020-10-22,des,6.13,9.53,fa59819b1776d910673052ac5c716008
10.0625,15.0625,-49.9375,-44.9375,2020-11-03,des,5.51,10.96,0e97ce61eef091591886d320491170ca
10.0625,15.0625,-49.9375,-44.9375,2020-11-10,des,4.37,14.27,6bc014a45a2f714c39a1c52f7b89a99e
10.0625,15.0625,-49.9375,-44.9375,2020-11-12,des,5.3,14.11,033ec17f6224aed5bbad4a3ed71688e4
10.0625,15.0625,-49.9375,-44.9375,2020-11-17,des,7.51,11.02,d9f424fc5633d039e4d9cd0fd249e778
10.0625,15.0625,-49.9375,-44.9375,2020-11-20,des,8.02,12.52,21f84943e00ef26b30cbd7a2d187e7b4
10.0625,15.0625,-49.9375,-44.9375,2020-12-02,des,2.93,5.12,b7c777201f84e62ed5ead39f80e2d828
10.0625,15.0625,-49.9375,-44.9375,2020-12-09,des,3.7800000000000002,8.870000000000001,e535e40d045c31724c18c1c0283dad06
10.0625,15.0625,-49.9375,-44.9375,2020-12-11,des,4.69,10.06,63bc46911d8f15f4d929e190de05abcd
10.0625,15.0625,-49.9375,-44.9375,2020-12-16,des,5.91,8.700000000000001,053df30a56d7e9e30d7bcdee483bfd91
10.0625,15.0625,-49.9375,-44.9375,2020-12-19,des,7.82,11.790000000000001,06f0597da2051e8b655cc500b422eacd
10.0625,15.0625,-49.9375,-44.9375,2020-12-31,des,2.35,8.540000000000001,c2b077c4a875f844e2cd747ae545e5c0
15.0625,20.0625,-59.9375,-54.9375,2020-01-04,des,1.6600000000000001,10.08,4ccaf16ad92b106ffae9b850645a1818
15.0625,20.0625,-59.9375,-54.9375,2020-01-14,des,10.77,14.72,566bc3413f7c25b713e2e097dc3ba6ad
15.0625,20.0625,-59.9375,-54.9375,2020-01-26,des,0.36,6.0200000000000005,c540fc0f827cf22811d532cbb60bbc6c
15.0625,20.0625,-59.9375,-54.9375,2020-02-02,des,3.2,8.36,6bb19f38e5df66d77f663a7c8569f0dc
15.0625,20.0625,-59.9375,-54.9375,2020-02-12,des,8.66,12.65,bdc08cad7c6daab1aeaf3f942f800095
15.0625,20.0625,-59.9375,-54.9375,2020-02-24,des,0.44,8.61,49fce65012048c0cfa78f8445c22e34e
15.0625,20.0625,-59.9375,-54.9375,2020-03-02,des,0.59,8.36,38772b60b4b6f1f0d638fda315331086
15.0625,20.0625,-59.9375,-54.9375,2020-03-12,des,5.83,10.84,4a767e0926a5eb85e1bf370a0bce07d2
15.0625,20.0625,-59.9375,-54.9375,2020-03-14,des,4.25,8.700000000000001,ad9c054af1de3303c8ccbe6b36f56cae
15.0625,20.0625,-59.9375,-54.9375,2020-03-24,des,6.18,9.52,68459e5081f9a40cce90fb4c7d5cba6e
15.0625,20.0625,-59.9375,-54.9375,2020-03-31,des,4.16,8.94,5bb2f0a1c5977e8ebc0f1fafa992067a
15.0625,20.0625,-59.9375,-54.9375,2020-04-10,des,2.0300000000000002,7.13,e01b3a7704282ad2cb916f8009545f8b
15.0625,20.0625,-59.9375,-54.9375,2020-04-12,des,2.7,7.41,68e1a858f259f69d7eb3d557a6197ef2
15.0625,20.0625,-59.9375,-54.9375,2020-04-22,des,5.83,9.49,61b61a00bedcc6b931f3a32b87584d84
15.0625,20.0625,-59.9375,-54.9375,2020-04-29,des,5.0200000000000005,9.120000000000001,adf08f1fa8d6e7ec6904c2cb3a012a78
15.0625,20.0625,-59.9375,-54.9375,2020-05-09,des,4.33,8.5,571b2d3d6953524852e356ea0070137f
15.0625,20.0625,-59.9375,-54.9375,2020-05-11,des,7.04,11.620000000000001,f218330ccb1b1959dd865ca852976603
15.0625,20.0625,-59.9375,-54.9375,2020-05-21,des,3.77,7.54,048bc7c2be6acec13cac38c5cb60c3e2
15.0625,20.0625,-59.9375,-54.9375,2020-05-28,des,1.01,14.15,91bcb9ee53f190c7152d4a81248f7ab5
15.0625,20.0625,-59.9375,-54.9375,2020-06-07,des,5.23,8.620000000000001,e45383c9acea2b403354e85f834263e5
15.0625,20.0625,-59.9375,-54.9375,2020-06-09,des,0.2,5.0,d2f194cb77a876f5e48c0b381951260c
15.0625,20.0625,-59.9375,-54.9375,2020-06-19,des,6.3,9.13,438480391aa949b6ce4b55b70ecb1e92
15.0625,20.0625,-59.9375,-54.9375,2020-06-26,des,8.81,12.450000000000001,9c3d0fb935d0cb65e57ff61a5de06a0b
15.0625,20.0625,-59.9375,-54.9375,2020-07-06,des,7.13,12.0,84e9cbde706552061a3adcef4db098c2
15.0625,20.0625,-59.9375,-54.9375,2020-07-18,des,2.13,9.01,e6eb3ab3c7cb6d386f5ea45907c1a316
15.0625,20.0625,-59.9375,-54.9375,2020-07-25,des,8.1,11.33,62d7ca1b6e4b89117d7d473093490a18
15.0625,20.0625,-59.9375,-54.9375,2020-08-04,des,5.64,9.03,f4d720e932f7bc68ac1064b53e024819
15.0625,20.0625,-59.9375,-54.9375,2020-08-16,des,5.3,10.65,8586816a3ab69a7cfcef80db0c274d71
15.0625,20.0625,-59.9375,-54.9375,2020-08-23,des,5.69,9.39,aa1e6402ca0f517cde026b9eeabf08b3
15.0625,20.0625,-59.9375,-54.9375,2020-09-02,des,4.33,9.43,2b452c239864b9abcbfa36f9424fcc8e
15.0625,20.0625,-59.9375,-54.9375,2020-09-14,des,2.34,5.51,7d308f6328630d52e1c078c9a70b85b5
15.0625,20.0625,-59.9375,-54.9375,2020-09-21,des,2.06,8.65,68b39b72f8fbd00d04045760d55f7828
15.0625,20.0625,-59.9375,-54.9375,2020-10-01,des,8.31,12.950000000000001,83566c98e5cfbbb5fdd8619cfc80db76
15.0625,20.0625,-59.9375,-54.9375,2020-10-13,des,3.69,10.46,b28063003504b0fcac2ce9d0501b1117
15.0625,20.0625,-59.9375,-54.9375,2020-10-20,des,1.08,9.47,b841dc3269c6613bfa1eea0dbc483f00
15.0625,20.0625,-59.9375,-54.9375,2020-10-30,des,8.370000000000001,12.58,e60f24a2fa06543a7f8fffd51693ea33
15.0625,20.0625,-59.9375,-54.9375,2020-11-11,des,5.94,10.74,81b31f292e16c917d92837ae364586d4
15.0625,20.0625,-59.9375,-54.9375,2020-11-18,des,5.23,10.16,375c8addaa14a2f0b7fc18b3a0eed480
