latitude start,latitude end,longitude start,longitude end,time,source,hash
10.0625,15.0625,-54.9375,-49.9375,2020-01-10,asc,88c191991692873b36364017c6d1014f
10.0625,15.0625,-54.9375,-49.9375,2020-01-17,asc,7be4f902bc8ca413d6c8c2bcd8974513
10.0625,15.0625,-54.9375,-49.9375,2020-01-24,asc,3590bf4f7bfc280c4ec8cbafb01c0fdc
10.0625,15.0625,-54.9375,-49.9375,2020-02-05,asc,e54f5fb3fcf31514c26a40289d5c67af
10.0625,15.0625,-54.9375,-49.9375,2020-02-08,asc,a16847223c4871f46a2b143afc20cdd1
10.0625,15.0625,-54.9375,-49.9375,2020-02-15,asc,ce66c162db6bde343ae2f3afc2eb2f2f
10.0625,15.0625,-54.9375,-49.9375,2020-03-05,asc,7bce0655d81c5066ab64de8709bc840b
10.0625,15.0625,-54.9375,-49.9375,2020-03-08,asc,522334a4de7e27337455ca1aca789dbe
10.0625,15.0625,-54.9375,-49.9375,2020-03-15,asc,62eec413510bd876e2912a10c60214c1
10.0625,15.0625,-54.9375,-49.9375,2020-04-03,asc,fb75348db51d9074ec61f2c0c1b571fe
10.0625,15.0625,-54.9375,-49.9375,2020-04-06,asc,7bd2a5456ddd3a2f66637cb1c0c4cc4c
