latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
10.0625,15.0625,-54.9375,-49.9375,2020-08-29,des,-0.00017889999999999998,0.00022999999999999998,52468d4f113006dcc415ba30db2b04ae
10.0625,15.0625,-54.9375,-49.9375,2020-09-05,des,-0.0001051,0.0001939,dd2a448811a6daaef3c94e0fc54fdb21
10.0625,15.0625,-54.9375,-49.9375,2020-09-24,des,-0.000234,0.0003227,30cf1c4f71670be2cf5809fa2d8fa03d
10.0625,15.0625,-54.9375,-49.9375,2020-09-27,des,-9.86e-05,9.829999999999999e-05,ca2c2a55a01be1049424adf1fdb93bfe
10.0625,15.0625,-54.9375,-49.9375,2020-10-04,des,-6.44e-05,0.000154,9228dc1e751edcab2ec4445a579d0d49
10.0625,15.0625,-54.9375,-49.9375,2020-10-26,des,-0.0001815,0.0003393,024caefe1031f8588bf4e934e4e0f990
10.0625,15.0625,-54.9375,-49.9375,2020-11-02,des,-6.44e-05,6.39e-05,4b374058804b0f1eaede7e5a357f8674
10.0625,15.0625,-54.9375,-49.9375,2020-11-21,des,-0.0001897,0.0002006,47e940a8e8e356b4f2d2848cae3fb697
10.0625,15.0625,-54.9375,-49.9375,2020-11-24,des,-0.0001374,0.0001404,caa7629b5ae4eba5a54f00b47088a00b
10.0625,15.0625,-54.9375,-49.9375,2020-12-20,des,-0.00015199999999999998,0.0001928,c1a669460892197c3b7445048dfd47ab
10.0625,15.0625,-54.9375,-49.9375,2020-12-23,des,-8.389999999999999e-05,0.00010339999999999999,861d542a01d98d97cd8054f711586029
10.0625,15.0625,-49.9375,-44.9375,2020-01-03,des,-0.0001259,0.00024219999999999998,bb3e1504d35fa64fabed643e57a27304
10.0625,15.0625,-49.9375,-44.9375,2020-01-06,des,-0.00021769999999999998,0.00027729999999999996,af8ff203948f2191a39f288250bd5b54
10.0625,15.0625,-49.9375,-44.9375,2020-01-18,des,-9.01e-05,9.65e-05,4f600bd3a9c75703bff7278e6df37e51
