latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
5.0625,10.0625,-49.9375,-44.9375,2020-11-05,asc,-6.08,3.46,c3c092334564ddc658d3155906025bff
5.0625,10.0625,-49.9375,-44.9375,2020-11-07,asc,-2.79,3.18,a799d9893996ed8f963ddbc7e4d0bfa6
5.0625,10.0625,-49.9375,-44.9375,2020-11-12,asc,-7.53,2.18,615b2723ef32cb4764808e37ea577093
5.0625,10.0625,-49.9375,-44.9375,2020-11-15,asc,-4.25,4.53,5cd79642a82af94f9d4b9f047f2c30f1
5.0625,10.0625,-49.9375,-44.9375,2020-11-22,asc,-5.04,0.76,56c39b7a204b2f199a33baffdf3611a5
5.0625,10.0625,-49.9375,-44.9375,2020-12-04,asc,-3.68,5.54,28a32815d18a3c2433cd131cb673415c
5.0625,10.0625,-49.9375,-44.9375,2020-12-06,asc,-7.87,7.11,b0bcec33f35ac7cfd5d11083603db403
5.0625,10.0625,-49.9375,-44.9375,2020-12-11,asc,-5.0600000000000005,2.66,a05a7f6f91e32e32687262776c8973d5
5.0625,10.0625,-49.9375,-44.9375,2020-12-14,asc,-5.58,-0.11,93fd6b492eb3fc1a2e16db9bbfd30bbe
5.0625,10.0625,-49.9375,-44.9375,2020-12-21,asc,-5.09,9.33,cac31b27c6e8feee522045fccf7930ba
10.0625,15.0625,-59.9375,-54.9375,2020-01-09,asc,-6.3500000000000005,-1.85,698f35e0b448905e89a0c213b3ee5f16
10.0625,15.0625,-59.9375,-54.9375,2020-02-07,asc,-5.97,0.22,be6dcdd76851570adc073be90f6c675e
10.0625,15.0625,-59.9375,-54.9375,2020-03-07,asc,-4.8500000000000005,1.15,aeead96952cbf963f9698d1e08115bf2
10.0625,15.0625,-59.9375,-54.9375,2020-04-05,asc,-4.6000000000000005,2.45,c342fd57cb1feb26d8b3b3832d94ca97
10.0625,15.0625,-59.9375,-54.9375,2020-05-04,asc,-4.79,-0.5700000000000001,4d0b2e7934f5479aa98c1f5f06690bb4
10.0625,15.0625,-59.9375,-54.9375,2020-06-02,asc,-4.73,1.19,e0d7fc4af2c302d661438292ce425ca9
10.0625,15.0625,-59.9375,-54.9375,2020-07-01,asc,-3.64,3.7,9b7c45069ee0402c9eead69d6b4847b4
10.0625,15.0625,-59.9375,-54.9375,2020-07-30,asc,-3.1,5.23,454339bebde1e00bc29679edac4b2896
10.0625,15.0625,-59.9375,-54.9375,2020-08-28,asc,-7.31,-3.53,6da4aa3be42d169b7c19da14d1c0bedb
10.0625,15.0625,-59.9375,-54.9375,2020-09-26,asc,-6.75,-2.84,7b46c6d0afa9464895b4b291814a6778
10.0625,15.0625,-59.9375,-54.9375,2020-10-25,asc,-6.07,8.2,6bb87a22c8a5949ebcf40e48675d1446
10.0625,15.0625,-59.9375,-54.9375,2020-11-23,asc,-4.88,1.37,204762d75b18481bdc4b089d4ae14c6a
10.0625,15.0625,-59.9375,-54.9375,2020-12-22,asc,-6.0600000000000005,-2.02,1d4c717d0c2fdfa622413af7929f240a
10.0625,15.0625,-54.9375,-49.9375,2020-01-07,asc,-2.75,0.8200000000000001,7195a049f2d71f6d97ffa518a99151c7
10.0625,15.0625,-54.9375,-49.9375,2020-01-10,asc,-8.24,-1.95,d1d96689fa12a71453fb9058378bb3cf
10.0625,15.0625,-54.9375,-49.9375,2020-01-17,asc,-5.04,-0.5700000000000001,f74e5986fbe29ed5bf5905e3712bdb43
10.0625,15.0625,-54.9375,-49.9375,2020-01-24,asc,-2.38,1.48,af57d3ee64ae4043d9c43ff26e1e7c04
10.0625,15.0625,-54.9375,-49.9375,2020-02-05,asc,-5.91,-0.77,f88bd6008f8e610c24f6b57178b003c7
10.0625,15.0625,-54.9375,-49.9375,2020-02-08,asc,-5.83,-1.42,1b6c2a1bf13d43e3f537fe7d6833a092
10.0625,15.0625,-54.9375,-49.9375,2020-02-15,asc,-5.22,-0.73,91878e52c0e764c6a03d4781a3293128
10.0625,15.0625,-54.9375,-49.9375,2020-03-05,asc,-5.19,-0.43,dd0ad075c478e4161ea8339d33b6c3e8
10.0625,15.0625,-54.9375,-49.9375,2020-03-08,asc,-4.73,-0.33,90425fb17c716633a3f8ed2e818d6f79
10.0625,15.0625,-54.9375,-49.9375,2020-03-15,asc,-3.64,0.05,59b0703d276af410173064aea0d281ee
10.0625,15.0625,-54.9375,-49.9375,2020-04-03,asc,-3.69,2.05,3eea0244e70c331631bd672a64f426ac
10.0625,15.0625,-54.9375,-49.9375,2020-04-06,asc,-2.45,2.3000000000000003,e1ca6aa50194178ef38117704813839b
10.0625,15.0625,-54.9375,-49.9375,2020-04-13,asc,-6.390000000000001,-2.34,4de5329d31f31859f8d70d9d57578d33
10.0625,15.0625,-54.9375,-49.9375,2020-05-02,asc,-6.22,-1.11,734dcf865653b4e9cdcd6ee8be1a1a01
10.0625,15.0625,-54.9375,-49.9375,2020-05-05,asc,-4.47,-0.87,b55b530c24b3a865fd5f999499bfc529
10.0625,15.0625,-54.9375,-49.9375,2020-05-12,asc,-5.07,0.0,c7a5d70ff4fa030b006970d36b359ae3
10.0625,15.0625,-54.9375,-49.9375,2020-05-31,asc,-5.6000000000000005,-1.61,caba50e03dc9ef182975c44b9536f765
10.0625,15.0625,-54.9375,-49.9375,2020-06-03,asc,-6.29,3.36,0580fd9aca3ffc25081a2d30941cd9dd
10.0625,15.0625,-54.9375,-49.9375,2020-06-10,asc,-5.86,5.39,59ba760c140bb03724968fcca2422b2b
10.0625,15.0625,-54.9375,-49.9375,2020-06-29,asc,-5.04,1.85,2179fc53887f3d49ca3b261eecf36ed1
10.0625,15.0625,-54.9375,-49.9375,2020-07-02,asc,-5.29,-0.39,1c23bb60d7f4728931080de99c29fda1
10.0625,15.0625,-54.9375,-49.9375,2020-07-09,asc,-5.32,-1.61,c71d4504bdbe05e116a4fb51ad26b282
10.0625,15.0625,-54.9375,-49.9375,2020-07-28,asc,-12.32,10.0,3ed2d9959aea9e45f2ccb991e514f4b3
10.0625,15.0625,-54.9375,-49.9375,2020-07-31,asc,-3.81,0.68,9e3eb20ac8950d0c9791f36e0800b6ed
10.0625,15.0625,-54.9375,-49.9375,2020-08-07,asc,-6.24,-0.76,8607ed0601090e8aba5be9755fc66b5a
10.0625,15.0625,-54.9375,-49.9375,2020-08-14,asc,-8.97,6.95,8ab5072c34761f129751c34962d2e508
10.0625,15.0625,-54.9375,-49.9375,2020-08-26,asc,-6.57,-1.99,9d1d22a791e94793c3f13dcc6bdcc148
10.0625,15.0625,-54.9375,-49.9375,2020-08-29,asc,-6.9,4.98,d82a18ef04554f59c840fd961e1bb6d3
10.0625,15.0625,-54.9375,-49.9375,2020-09-05,asc,-3.1,-0.09,d57eeb9135f6a9dcf0b1549ebbacd8cb
10.0625,15.0625,-54.9375,-49.9375,2020-09-12,asc,-1.54,10.31,bcdbf5264099cf545b8c2256f9732a46
10.0625,15.0625,-54.9375,-49.9375,2020-09-24,asc,-0.76,5.3100000000000005,3008d28f40f6bbeafabe579f3ab4ef48
10.0625,15.0625,-54.9375,-49.9375,2020-09-27,asc,-4.07,-0.07,268829ed548b581e5ed3138d46b7a8b4
10.0625,15.0625,-54.9375,-49.9375,2020-10-04,asc,-5.4,-0.85,ea773ad86f0113d4ad022c058f5020cb
10.0625,15.0625,-54.9375,-49.9375,2020-10-11,asc,-1.23,7.97,f6be8b4b1fe7c1a4487e14c3454eeb09
10.0625,15.0625,-54.9375,-49.9375,2020-10-23,asc,-5.39,4.0600000000000005,c34a0c01f65d6832880c8a8ab900fac8
10.0625,15.0625,-54.9375,-49.9375,2020-10-26,asc,-4.25,5.62,2f7db24ebcdbd9cd012bca15e5bf4ab5
10.0625,15.0625,-54.9375,-49.9375,2020-11-02,asc,-5.28,-0.66,15aec322eb3cdd7696258edc814bb899
10.0625,15.0625,-54.9375,-49.9375,2020-11-09,asc,-0.7000000000000001,3.1,cf7905008d24b5b33b8245c1dd5eee54
10.0625,15.0625,-54.9375,-49.9375,2020-11-21,asc,-5.69,-0.22,7f78294c207b86bd7f52f6f403402d6a
10.0625,15.0625,-54.9375,-49.9375,2020-11-24,asc,-3.01,0.44,5fcd5c7d5e6b595d31f1d12bd15c2bf3
10.0625,15.0625,-54.9375,-49.9375,2020-12-01,asc,-4.3,-0.13,6851c427b691223a52a786a6fb856f6b
10.0625,15.0625,-54.9375,-49.9375,2020-12-08,asc,-5.36,-0.22,40026a9240f621e708b7628ddca0f012
10.0625,15.0625,-54.9375,-49.9375,2020-12-20,asc,-5.5,-0.72,6f17f4b4d69a13d973062d2d5d6bb88f
10.0625,15.0625,-54.9375,-49.9375,2020-12-23,asc,-4.07,-0.03,ef97524d754fa13dbcf3894526054beb
10.0625,15.0625,-54.9375,-49.9375,2020-12-30,asc,-8.02,7.53,d6a5434b8d5f7617c7140e8e457339d2
10.0625,15.0625,-49.9375,-44.9375,2020-01-03,asc,-5.59,3.5500000000000003,fc616448be75285d0123d39485127d88
10.0625,15.0625,-49.9375,-44.9375,2020-01-06,asc,-1.72,5.38,f9753fcdb4d431c45ab710ceb01bcb45
10.0625,15.0625,-49.9375,-44.9375,2020-01-18,asc,-3.88,0.73,5613153384b67b95b325dae1fc6b61da
10.0625,15.0625,-49.9375,-44.9375,2020-01-25,asc,-4.83,3.45,116abcde3b55bd127cdbbde2fab8852b
10.0625,15.0625,-49.9375,-44.9375,2020-01-27,asc,-4.47,1.94,af16a78b72c30dcac187558a931e056c
10.0625,15.0625,-49.9375,-44.9375,2020-02-01,asc,-5.68,0.26,d7165a0503327524f5e69acc9d680bfb
10.0625,15.0625,-49.9375,-44.9375,2020-02-04,asc,-6.63,-1.41,c30e5522bcab65d91ddee7131b0e00ce
10.0625,15.0625,-49.9375,-44.9375,2020-02-16,asc,-6.92,-1.53,5e55573ddf69ca43986925fd7c3c9754
10.0625,15.0625,-49.9375,-44.9375,2020-02-23,asc,-4.51,0.36,9be0d72818d0e68270f2f5d790f4e854
10.0625,15.0625,-49.9375,-44.9375,2020-02-25,asc,-4.2700000000000005,1.0,67f191470e4b0772729d361626d6894c
10.0625,15.0625,-49.9375,-44.9375,2020-03-01,asc,-5.91,-1.88,465fce15db6ac90fcd2f2bbce1c0b4ce
10.0625,15.0625,-49.9375,-44.9375,2020-03-04,asc,-6.55,-2.02,00777dbc4dc22be61081e5b58b912169
10.0625,15.0625,-49.9375,-44.9375,2020-03-16,asc,-3.91,2.12,e192d7e8a51c3191036cbd6a80c28aee
10.0625,15.0625,-49.9375,-44.9375,2020-03-23,asc,-6.25,-0.4,fca519c3f3c72268366593d465ebb53d
10.0625,15.0625,-49.9375,-44.9375,2020-03-25,asc,-6.5200000000000005,-0.2,2d6e7ec7050e442048e3d7b1c3d7f074
10.0625,15.0625,-49.9375,-44.9375,2020-03-30,asc,-7.07,0.0,4be982392abfc71cc686199846859e00
10.0625,15.0625,-49.9375,-44.9375,2020-04-02,asc,-3.1,0.51,5378ef0ce0bffec6fddaf3ee0ab501b6
10.0625,15.0625,-49.9375,-44.9375,2020-04-14,asc,-5.7,-1.95,09f07e4f970976ad6d2447e0b2b85900
10.0625,15.0625,-49.9375,-44.9375,2020-04-21,asc,-6.0,-0.03,b444105db11ea237e339b6d613b8e2af
10.0625,15.0625,-49.9375,-44.9375,2020-04-23,asc,-6.51,1.33,2287efd0dccde6cf091db85873fa6066
10.0625,15.0625,-49.9375,-44.9375,2020-04-28,asc,-4.93,1.86,23e160b86109faeeb81e0c0a41e1b2a5
10.0625,15.0625,-49.9375,-44.9375,2020-05-01,asc,-4.5,-0.29,cfb69a900f9617422c7b827bb1a95cfc
10.0625,15.0625,-49.9375,-44.9375,2020-05-13,asc,-5.53,0.96,1331a2b3d7876cefb09db3c94ca4656d
10.0625,15.0625,-49.9375,-44.9375,2020-05-20,asc,-4.98,0.95,7ff05e9211a924bc941f28213331bbf9
10.0625,15.0625,-49.9375,-44.9375,2020-05-22,asc,-5.5600000000000005,-0.06,34a9d1bafef877f51325bd81f6b2cd8a
10.0625,15.0625,-49.9375,-44.9375,2020-05-27,asc,-4.8100000000000005,-0.4,dfd69054a420bd0dfc9e3b8f9137076c
10.0625,15.0625,-49.9375,-44.9375,2020-05-30,asc,-5.61,-1.16,b1f12cb66b0082af102e12160ac88a65
10.0625,15.0625,-49.9375,-44.9375,2020-06-11,asc,-4.1,0.73,8b4f582665a717f14615b74ee954940f
10.0625,15.0625,-49.9375,-44.9375,2020-06-18,asc,-5.01,-1.66,d7a2601ee965858699f98a9b5cafb543
10.0625,15.0625,-49.9375,-44.9375,2020-06-20,asc,-5.97,1.79,82a41367e44c59dc4b88384d097060b7
10.0625,15.0625,-49.9375,-44.9375,2020-06-25,asc,-8.16,-2.15,06671a690c6be8a054e7af0c39f624df
10.0625,15.0625,-49.9375,-44.9375,2020-06-28,asc,-5.18,0.17,beb64efb4c86e7f873a9421ac8f0c219
10.0625,15.0625,-49.9375,-44.9375,2020-07-10,asc,-9.5,6.59,d58a4cb6cf313e10ad71020cb666e267
10.0625,15.0625,-49.9375,-44.9375,2020-07-17,asc,-3.68,0.49,e9650ab18c92ce7eb924d948e1543159
10.0625,15.0625,-49.9375,-44.9375,2020-07-19,asc,-5.14,0.75,d149facee6d2d5631735d9e42922b88a
10.0625,15.0625,-49.9375,-44.9375,2020-07-24,asc,-6.04,8.18,512bb90e0c382ec820ae2cc69f2ff00f
10.0625,15.0625,-49.9375,-44.9375,2020-07-27,asc,-8.1,-0.24,67200ee07165047156dbdab7989e4575
10.0625,15.0625,-49.9375,-44.9375,2020-08-08,asc,-4.9,2.58,70f30b559dbf1da1cb3aea1c23498cce
10.0625,15.0625,-49.9375,-44.9375,2020-08-15,asc,-9.03,-1.72,5483cd3c32f0be6ccda32d4e7725a6d0
10.0625,15.0625,-49.9375,-44.9375,2020-08-17,asc,-6.5200000000000005,12.43,0dddd608d7fab7c7c176b9cb0fb225d8
10.0625,15.0625,-49.9375,-44.9375,2020-08-22,asc,-8.5,4.46,a96a171de20191620a8761e3a6081bfb
10.0625,15.0625,-49.9375,-44.9375,2020-08-25,asc,-6.47,-0.61,8da2752acc6e75977d07d0b93234f15b
10.0625,15.0625,-49.9375,-44.9375,2020-09-06,asc,-7.69,6.45,785421447217213b08642f6d890a37e8
10.0625,15.0625,-49.9375,-44.9375,2020-09-13,asc,-10.64,3.34,a57963c623197f4db10ab7c8f654b542
10.0625,15.0625,-49.9375,-44.9375,2020-09-15,asc,-10.81,21.29,d761a490ca5b097ee215df3ced2b2c28
10.0625,15.0625,-49.9375,-44.9375,2020-09-20,asc,-5.54,5.0600000000000005,fad99ada086ed77021c743edb4f38310
10.0625,15.0625,-49.9375,-44.9375,2020-09-23,asc,-0.13,11.51,fa2de6b5c526507a58c815dd9849158f
10.0625,15.0625,-49.9375,-44.9375,2020-10-05,asc,-2.52,4.76,19b90fc6d62f8afa16ae9c3ab2641f6b
10.0625,15.0625,-49.9375,-44.9375,2020-10-12,asc,-5.3,13.55,133902a848728b36c4f52f1d02892bfd
10.0625,15.0625,-49.9375,-44.9375,2020-10-14,asc,-5.61,8.41,e308d74fdcccc1c6e6b78c6ae2fe5bb4
10.0625,15.0625,-49.9375,-44.9375,2020-10-19,asc,-3.6,3.76,f76f0b982f256b22d0838eeab9d539ec
10.0625,15.0625,-49.9375,-44.9375,2020-10-22,asc,-4.48,1.59,b3f9f2c7392bb80b7ecc8eff5ddd5d48
10.0625,15.0625,-49.9375,-44.9375,2020-11-03,asc,-6.87,-1.16,daf75a621112da624eb7e102e7136957
10.0625,15.0625,-49.9375,-44.9375,2020-11-10,asc,-13.42,-1.31,e062e1a822a7552e8134d217cfc83bae
10.0625,15.0625,-49.9375,-44.9375,2020-11-12,asc,-6.73,12.68,0129a53a9f88c36fa33c7d932a80631e
10.0625,15.0625,-49.9375,-44.9375,2020-11-17,asc,-5.25,-0.45,f1c418cdf20460862292a7330d1712f2
10.0625,15.0625,-49.9375,-44.9375,2020-11-20,asc,-5.64,2.58,870eabcf5194dc1aaa15d9645d51355f
10.0625,15.0625,-49.9375,-44.9375,2020-12-02,asc,-2.88,1.96,938e22ed558798ef72df00a1e5ed5bb9
10.0625,15.0625,-49.9375,-44.9375,2020-12-09,asc,-4.55,3.08,fd9e66a2fa1aa61e8506b6010036b9b0
10.0625,15.0625,-49.9375,-44.9375,2020-12-11,asc,-4.53,4.64,a09ffb7612eb888a39f4e565d5ec41e7
10.0625,15.0625,-49.9375,-44.9375,2020-12-16,asc,-4.17,1.46,6445ce98cb6a9aa7dcb032582bbe60d7
10.0625,15.0625,-49.9375,-44.9375,2020-12-19,asc,-4.23,1.75,72ef6c606c140cc5486030ae8438842a
10.0625,15.0625,-49.9375,-44.9375,2020-12-31,asc,-0.16,8.19,5282963b81fae8eef20199b46fa9bba7
15.0625,20.0625,-59.9375,-54.9375,2020-01-04,asc,-6.58,4.19,b0d00cbc399f301f34a06818d24e9a7f
15.0625,20.0625,-59.9375,-54.9375,2020-01-14,asc,-7.88,-1.74,57971b4d3bcd1fde97faf645d74b20ea
15.0625,20.0625,-59.9375,-54.9375,2020-01-26,asc,-2.92,5.91,3f5da2387bdf2bc2a50d93bfd3ce1992
15.0625,20.0625,-59.9375,-54.9375,2020-02-02,asc,-3.51,1.15,b4c22f87a3e900e8615ab5e649e6bbb9
15.0625,20.0625,-59.9375,-54.9375,2020-02-12,asc,-5.17,0.94,5127f7f6977763177542b6bb1f5bc966
15.0625,20.0625,-59.9375,-54.9375,2020-02-24,asc,0.15,8.120000000000001,25adfc6a9b3dfb5b2aff6b7de20a45ae
15.0625,20.0625,-59.9375,-54.9375,2020-03-02,asc,-2.28,3.15,214f7e05b6286474afc474edd6ddeee0
15.0625,20.0625,-59.9375,-54.9375,2020-03-12,asc,-4.18,0.9,d9b18f4785a82b1e4df06f4af08840cb
15.0625,20.0625,-59.9375,-54.9375,2020-03-14,asc,-0.87,2.31,4f64e4f6de489b52e5a46f033908dfdd
15.0625,20.0625,-59.9375,-54.9375,2020-03-24,asc,-6.09,-1.05,19be057ff5f85f4cfa0a9a116d0ad0b7
15.0625,20.0625,-59.9375,-54.9375,2020-03-31,asc,-8.21,-2.6,a96cdcadccd7284c72f46840cbb6c389
15.0625,20.0625,-59.9375,-54.9375,2020-04-10,asc,-2.28,4.3,41399fc4597bb5b78dd0428c19d707ce
15.0625,20.0625,-59.9375,-54.9375,2020-04-12,asc,-4.8100000000000005,1.57,8a07c103a2b5b7de263458e3fa9712ab
15.0625,20.0625,-59.9375,-54.9375,2020-04-22,asc,-3.0500000000000003,2.74,b4150ee20300c34268b3bf4afc00464c
15.0625,20.0625,-59.9375,-54.9375,2020-04-29,asc,-2.37,1.29,ac16b71ed012c82778f00f5b69f91048
15.0625,20.0625,-59.9375,-54.9375,2020-05-09,asc,-2.81,3.93,557ab7c0bf4e1473a811a02b59d8e89e
15.0625,20.0625,-59.9375,-54.9375,2020-05-11,asc,-3.66,3.22,511f91e70398a0baf4ce73e3c42b49e7
15.0625,20.0625,-59.9375,-54.9375,2020-05-21,asc,-0.45,5.57,8bd41b9975b0fa97d1590e342cedfa3d
15.0625,20.0625,-59.9375,-54.9375,2020-05-28,asc,-0.39,14.09,c61b0cfae2b7fc10543b90bf6e0e4770
15.0625,20.0625,-59.9375,-54.9375,2020-06-07,asc,-2.36,1.41,60882b9927f9af7457c015551d0117a4
15.0625,20.0625,-59.9375,-54.9375,2020-06-09,asc,-3.67,2.86,18c4464a4d025f050be50b63c6c6685d
15.0625,20.0625,-59.9375,-54.9375,2020-06-19,asc,-4.07,-0.03,1c0f9186fcce43d6b0040fde897d26f3
15.0625,20.0625,-59.9375,-54.9375,2020-06-26,asc,-4.63,-0.93,44c72445a514e659bdca244a7e2d8798
15.0625,20.0625,-59.9375,-54.9375,2020-07-06,asc,-3.95,0.66,4c1adf2ae6ed7ae4cc33509cf447cb5c
15.0625,20.0625,-59.9375,-54.9375,2020-07-18,asc,-5.17,0.07,9622621364530e6088d34fa0be487164
15.0625,20.0625,-59.9375,-54.9375,2020-07-25,asc,-5.74,-0.86,148a2ac64cf5b996e07970ac7516acdc
15.0625,20.0625,-59.9375,-54.9375,2020-08-04,asc,-4.2,-0.45,d91441de22d1b70ab39c58d72623dcfd
15.0625,20.0625,-59.9375,-54.9375,2020-08-16,asc,-3.74,4.54,34f8c5252f58cdc6437c4878fff6124f
15.0625,20.0625,-59.9375,-54.9375,2020-08-23,asc,-6.78,-2.4,bf8f97aa41bdeb5ad539e00f62a86585
15.0625,20.0625,-59.9375,-54.9375,2020-09-02,asc,-3.45,0.52,db21ca90d661f7ea03c0a76b84bac7c9
15.0625,20.0625,-59.9375,-54.9375,2020-09-14,asc,-2.93,3.08,8e81c640de677255bbe30b96f0f9b4f2
15.0625,20.0625,-59.9375,-54.9375,2020-09-21,asc,-3.56,8.63,d8beb7a5c08ef13ee84d5bda80211917
